"fecha","año","mes","est","parámetro","valor"
2015-02-10,"2015","2","RV-04","Alcalinidad total",262.54
2015-02-10,"2015","2","RV-04","Cloruros totales",53.39
2015-02-10,"2015","2","RV-04","Fluoruros",6.5
2015-02-10,"2015","2","RV-04","Nitrógeno amoniacal",0.5
2015-02-10,"2015","2","RV-04","DBO Turbiedad",2.66
2015-02-10,"2015","2","RV-04","DQO",25
2015-02-10,"2015","2","RV-04","Grasas y aceites",8.37
2015-02-10,"2015","2","RV-04","Fósforo total",0.93
2015-02-10,"2015","2","RV-04","SST",7
2015-02-10,"2015","2","RV-04","Sulfuros",0.99
2015-02-10,"2015","2","RV-04","Aluminio",1.5807
2015-02-10,"2015","2","RV-04","Arsénico",9800
2015-02-10,"2015","2","RV-04","Bario",7700
2015-02-10,"2015","2","RV-04","Cadmio",5e-04
2015-02-10,"2015","2","RV-04","Cobre",0.05
2015-02-10,"2015","2","RV-04","Cromo",0.05
2015-02-10,"2015","2","RV-04","Fierro",0.705
2015-02-10,"2015","2","RV-04","Manganeso",0.107
2015-02-10,"2015","2","RV-04","Mercurio",89000
2015-02-10,"2015","2","RV-04","Níquel",0.1
2015-02-10,"2015","2","RV-04","Plomo",0.0025
2015-02-10,"2015","2","RV-04","Zinc",0.02
2015-02-10,"2015","2","RV-04","Coliformes fecales",230
2015-02-10,"2015","2","RV-04","Materia flotante",
2015-02-10,"2015","2","RV-04","Color verdadero",28
2015-02-10,"2015","2","RV-04","Fenoles",0.01
2015-02-10,"2015","2","RV-04","Plata",0
2015-02-10,"2015","2","RV-04","Color",
2015-02-10,"2015","2","RV-04","Turbiedad",
2015-02-10,"2015","2","RV-04","Dureza total",
2015-02-10,"2015","2","RV-04","Nitrógeno de nitratos",
2015-02-10,"2015","2","RV-04","Nitrógeno de nitritos",
2015-02-10,"2015","2","RV-04","Sulfatos",
2015-02-10,"2015","2","RV-04","SAAM",
2015-02-10,"2015","2","RV-04","Sólidos disueltos tot.",
2015-02-10,"2015","2","RV-04","Sólidos sedimentables",
2015-02-10,"2015","2","RV-04","Sodio",
2015-02-10,"2015","2","RV-04","Coliformes totales",
2015-02-10,"2015","2","RV-04","Temp. ambiente",
2015-02-10,"2015","2","RV-04","Dureza de calcio",
2015-02-10,"2015","2","RV-04","Clorofilas",
2015-02-10,"2015","2","RV-04","Dureza de manganeso",
2015-02-09,"2015","2","RV-05","Temperatura",21.2
2015-02-09,"2015","2","RV-05","pH",8.84
2015-02-09,"2015","2","RV-05","Oxígeno disuelto",8.13
2015-02-09,"2015","2","RV-05","Conductividad",705
2015-02-09,"2015","2","RV-05","Alcalinidad total",226.43
2015-02-09,"2015","2","RV-05","Cloruros totales",36.05
2015-02-09,"2015","2","RV-05","Fluoruros",6.32
2015-02-09,"2015","2","RV-05","Nitrógeno amoniacal",0.61
2015-02-09,"2015","2","RV-05","DBO Turbiedad",1.35
2015-02-09,"2015","2","RV-05","DQO",25
2015-02-09,"2015","2","RV-05","Grasas y aceites",8.37
2015-02-09,"2015","2","RV-05","Fósforo total",0.57
2015-02-09,"2015","2","RV-05","SST",7
2015-02-09,"2015","2","RV-05","Sulfuros",0.4
2015-02-09,"2015","2","RV-05","Aluminio",0.8041
2015-02-09,"2015","2","RV-05","Arsénico",2700
2015-02-09,"2015","2","RV-05","Bario",6100
2015-02-09,"2015","2","RV-05","Cadmio",5e-04
2015-02-09,"2015","2","RV-05","Cobre",590
2015-02-09,"2015","2","RV-05","Cromo",0.05
2015-02-09,"2015","2","RV-05","Fierro",0.412
2015-02-09,"2015","2","RV-05","Manganeso",650
2015-02-09,"2015","2","RV-05","Mercurio",5e-04
2015-02-09,"2015","2","RV-05","Níquel",0.1
2015-02-09,"2015","2","RV-05","Plomo",0.0025
2015-02-09,"2015","2","RV-05","Zinc",0.148
2015-02-09,"2015","2","RV-05","Coliformes fecales",230
2015-02-09,"2015","2","RV-05","Materia flotante",
2015-02-09,"2015","2","RV-05","Color verdadero",2
2015-02-09,"2015","2","RV-05","Fenoles",0.01
2015-02-09,"2015","2","RV-05","Plata",0
2015-02-09,"2015","2","RV-05","Color",
2015-02-09,"2015","2","RV-05","Turbiedad",
2015-02-09,"2015","2","RV-05","Dureza total",
2015-02-09,"2015","2","RV-05","Nitrógeno de nitratos",
2015-02-09,"2015","2","RV-05","Nitrógeno de nitritos",
2015-02-09,"2015","2","RV-05","Sulfatos",
2015-02-09,"2015","2","RV-05","SAAM",
