"fecha","año","mes","est","parámetro","valor"
2009-02-25,"2009","2","LZ-03","Fierro",0.612
2009-02-25,"2009","2","LZ-03","Manganeso",0.095
2009-02-25,"2009","2","LZ-03","Mercurio",0.0005
2009-02-25,"2009","2","LZ-03","Níquel",0.1
2009-02-25,"2009","2","LZ-03","Plomo",0.0025
2009-02-25,"2009","2","LZ-03","Sodio",89
2009-02-25,"2009","2","LZ-03","Zinc",0.052
2009-02-25,"2009","2","LZ-03","Coliformes totales",28000
2009-02-25,"2009","2","LZ-03","Coliformes fecales",20000
2009-02-25,"2009","2","LZ-03","Sólidos totales",666
2009-02-25,"2009","2","LZ-03","Nitrógeno total",0.69
2009-02-25,"2009","2","LZ-03","Profundidad",
2009-02-25,"2009","2","LZ-03","Temp. ambiente",
2009-02-25,"2009","2","LZ-03","Transparencia Secchi",
2009-02-25,"2009","2","LZ-03","Sulfuros",
2009-02-25,"2009","2","LZ-03","Clorofilas",
2009-02-25,"2009","2","LZ-02","Temperatura",20
2009-02-25,"2009","2","LZ-02","pH",8.87
2009-02-25,"2009","2","LZ-02","Oxígeno disuelto",7.06
2009-02-25,"2009","2","LZ-02","Conductividad",967
2009-02-25,"2009","2","LZ-02","Turbiedad",16
2009-02-25,"2009","2","LZ-02","Alcalinidad total",469
2009-02-25,"2009","2","LZ-02","Cloruros totales",75.9
2009-02-25,"2009","2","LZ-02","Dureza total",165.1
2009-02-25,"2009","2","LZ-02","Fluoruros",0.83
2009-02-25,"2009","2","LZ-02","Nitrógeno de nitratos",0.1
2009-02-25,"2009","2","LZ-02","Nitrógeno de nitritos",0.022
2009-02-25,"2009","2","LZ-02","Nitrógeno amoniacal",0.69
2009-02-25,"2009","2","LZ-02","Nitrógeno total Kjeldahl",0.69
2009-02-25,"2009","2","LZ-02","Sulfatos",11.3
2009-02-25,"2009","2","LZ-02","SAAM",0.11
2009-02-25,"2009","2","LZ-02","DBO",10.32
2009-02-25,"2009","2","LZ-02","DQO",126.9
2009-02-25,"2009","2","LZ-02","Grasas y aceites",4.45
2009-02-25,"2009","2","LZ-02","Fósforo total",0.34
2009-02-25,"2009","2","LZ-02","SST",24
2009-02-25,"2009","2","LZ-02","Sólidos disueltos tot.",702
2009-02-25,"2009","2","LZ-02","Sólidos sedimentables",0.1
2009-02-25,"2009","2","LZ-02","Aluminio",1.434
2009-02-25,"2009","2","LZ-02","Arsénico",0.0025
2009-02-25,"2009","2","LZ-02","Bario",0.005
2009-02-25,"2009","2","LZ-02","Cadmio",0.0005
2009-02-25,"2009","2","LZ-02","Cobre",0.05
2009-02-25,"2009","2","LZ-02","Cromo",0.05
2009-02-25,"2009","2","LZ-02","Fierro",0.767
2009-02-25,"2009","2","LZ-02","Manganeso",0.119
2009-02-25,"2009","2","LZ-02","Mercurio",0.0005
2009-02-25,"2009","2","LZ-02","Níquel",0.1
2009-02-25,"2009","2","LZ-02","Plomo",0.0025
2009-02-25,"2009","2","LZ-02","Sodio",89.2
2009-02-25,"2009","2","LZ-02","Zinc",0.02
2009-02-25,"2009","2","LZ-02","Coliformes totales",28000
2009-02-25,"2009","2","LZ-02","Coliformes fecales",21000
2009-02-25,"2009","2","LZ-02","Sólidos totales",726
2009-02-25,"2009","2","LZ-02","Nitrógeno total",0.69
2009-02-25,"2009","2","LZ-02","Profundidad",
2009-02-25,"2009","2","LZ-02","Temp. ambiente",
2009-02-25,"2009","2","LZ-02","Transparencia Secchi",
2009-02-25,"2009","2","LZ-02","Sulfuros",
2009-02-25,"2009","2","LZ-02","Clorofilas",
2009-02-25,"2009","2","LZ-14","Temperatura",20
2009-02-25,"2009","2","LZ-14","pH",8.43
2009-02-25,"2009","2","LZ-14","Oxígeno disuelto",7.47
2009-02-25,"2009","2","LZ-14","Conductividad",1014
2009-02-25,"2009","2","LZ-14","Turbiedad",4.5
2009-02-25,"2009","2","LZ-14","Alcalinidad total",422
2009-02-25,"2009","2","LZ-14","Cloruros totales",77.6
2009-02-25,"2009","2","LZ-14","Dureza total",226.6
2009-02-25,"2009","2","LZ-14","Fluoruros",0.86
2009-02-25,"2009","2","LZ-14","Nitrógeno de nitratos",0.1
2009-02-25,"2009","2","LZ-14","Nitrógeno de nitritos",0.022
2009-02-25,"2009","2","LZ-14","Nitrógeno amoniacal",0.5
2009-02-25,"2009","2","LZ-14","Nitrógeno total Kjeldahl",0.5
2009-02-25,"2009","2","LZ-14","Sulfatos",10.2
2009-02-25,"2009","2","LZ-14","SAAM",0.14
2009-02-25,"2009","2","LZ-14","DBO",5.4
2009-02-25,"2009","2","LZ-14","DQO",139.6
2009-02-25,"2009","2","LZ-14","Grasas y aceites",5.15
2009-02-25,"2009","2","LZ-14","Fósforo total",0.37
2009-02-25,"2009","2","LZ-14","SST",10
2009-02-25,"2009","2","LZ-14","Sólidos disueltos tot.",646
2009-02-25,"2009","2","LZ-14","Sólidos sedimentables",0.1
2009-02-25,"2009","2","LZ-14","Aluminio",0.691
2009-02-25,"2009","2","LZ-14","Arsénico",0.0025
2009-02-25,"2009","2","LZ-14","Bario",0.005
2009-02-25,"2009","2","LZ-14","Cadmio",0.0005
2009-02-25,"2009","2","LZ-14","Cobre",0.05
2009-02-25,"2009","2","LZ-14","Cromo",0.05
2009-02-25,"2009","2","LZ-14","Fierro",0.29
2009-02-25,"2009","2","LZ-14","Manganeso",0.098
2009-02-25,"2009","2","LZ-14","Mercurio",0.0005
2009-02-25,"2009","2","LZ-14","Níquel",0.1
2009-02-25,"2009","2","LZ-14","Plomo",0.0025
2009-02-25,"2009","2","LZ-14","Sodio",89.7
2009-02-25,"2009","2","LZ-14","Zinc",0.02
2009-02-25,"2009","2","LZ-14","Coliformes totales",28000
2009-02-25,"2009","2","LZ-14","Coliformes fecales",28000
2009-02-25,"2009","2","LZ-14","Sólidos totales",656
2009-02-25,"2009","2","LZ-14","Nitrógeno total",
2009-02-25,"2009","2","LZ-14","Profundidad",
2009-02-25,"2009","2","LZ-14","Temp. ambiente",
2009-02-25,"2009","2","LZ-14","Transparencia Secchi",
2009-02-25,"2009","2","LZ-14","Sulfuros",
2009-02-25,"2009","2","LZ-14","Clorofilas",
2009-03-23,"2009","3","LZ-05","Temperatura",23.5
2009-03-23,"2009","3","LZ-05","pH",8.75
2009-03-23,"2009","3","LZ-05","Oxígeno disuelto",6.47
2009-03-23,"2009","3","LZ-05","Conductividad",1036
2009-03-23,"2009","3","LZ-05","Turbiedad",33
2009-03-23,"2009","3","LZ-05","Alcalinidad total",422.1
2009-03-23,"2009","3","LZ-05","Cloruros totales",95.5
2009-03-23,"2009","3","LZ-05","Dureza total",122.6
2009-03-23,"2009","3","LZ-05","Fluoruros",0.9
2009-03-23,"2009","3","LZ-05","Nitrógeno de nitratos",0.1
2009-03-23,"2009","3","LZ-05","Nitrógeno de nitritos",0.022
2009-03-23,"2009","3","LZ-05","Nitrógeno amoniacal",0.44
2009-03-23,"2009","3","LZ-05","Nitrógeno total Kjeldahl",0.44
2009-03-23,"2009","3","LZ-05","Sulfatos",10.7
2009-03-23,"2009","3","LZ-05","SAAM",0.22
2009-03-23,"2009","3","LZ-05","DBO",8.43
2009-03-23,"2009","3","LZ-05","DQO",104.1
2009-03-23,"2009","3","LZ-05","Grasas y aceites",5.13
2009-03-23,"2009","3","LZ-05","Fósforo total",0.41
2009-03-23,"2009","3","LZ-05","SST",40
2009-03-23,"2009","3","LZ-05","Sólidos disueltos tot.",586
2009-03-23,"2009","3","LZ-05","Sólidos sedimentables",
2009-03-23,"2009","3","LZ-05","Aluminio",1.82
2009-03-23,"2009","3","LZ-05","Arsénico",0.0025
2009-03-23,"2009","3","LZ-05","Bario",0.005
2009-03-23,"2009","3","LZ-05","Cadmio",0.0005
