"Temperatura","pH","Oxígeno disuelto","Conductividad","Turbiedad","Alcalinidad total","Cloruros totales","Dureza total","Fluoruros","Nitrógeno de nitratos","Nitrógeno de nitritos","Nitrógeno amoniacal","Nitrógeno total Kjeldahl","Sulfatos","SAAM","DBO","DQO","Grasas y aceites","Fósforo total","SST","Sólidos disueltos tot.","Sólidos sedimentables","Aluminio","Arsénico","Bario","Cadmio","Cobre","Cromo","Fierro","Manganeso","Mercurio","Níquel","Plomo","Sodio","Zinc","Coliformes totales","Coliformes fecales","Sólidos totales","Nitrógeno total","Profundidad","Temp. ambiente","Transparencia Secchi","Sulfuros","Clorofilas","fecha","año","mes","est"
23,8.47,6.95,859,23,315.9,70.82,189.39,0.71,0.1,0.022,0.58,2.81,15.36,0.019,4.51,60.91,8.37,0.37,39,512,0.1,1.8843,0.0025,0.0128,0.0005,0.05,0.05,0.806,0.07,0.0005,0.1,0.0025,93.3,0.042,24000,9300,551,2.81,5.4,16.3,,0.85,33.76,2014-10-03,"2014","10","LZ-03"
23.1,848,7.29,860,21,318.15,71.19,189.58,0.07,0.1,0.022,0.99,4.1,14.16,0.019,4.36,65.99,8.37,0.37,29,522,0.1,1.7974,0.0025,0.0105,0.0005,0.05,0.05,0.54,0.063,0.0005,0.1,0.0025,93.2,0.02,9300,4300,551,4.1,3,16.4,,1.25,38.2,2014-10-03,"2014","10","LZ-04"
18.2,8.38,7.72,867,17,361.85,67.52,192.22,0.67,0.1,0.022,0.85,4.64,14.89,0.019,4.09,40.4,8.37,0.37,26,540,0.1,1.5103,0.0025,0.0138,0.0005,0.05,0.05,0.695,0.087,0.0005,0.1,0.0025,101.6,0.02,11000,11000,566,4.64,2.3,18.3,,0.2,34.53,2015-01-08,"2015","1","LZ-01"
18.7,8.48,7.31,855,15,353.24,67.43,208.27,0.59,0.22,0.022,0.73,5.74,15.73,0.019,3.9,55.05,8.37,0.37,10,499,0.1,1.2463,0.0025,0.0148,0.0005,0.05,0.05,0.568,0.085,0.0005,0.1,0.0025,103.1,0.02,4600,4600,509,5.96,4.6,18.8,,1.2,23.59,2015-01-08,"2015","1","LZ-02"
18,8.55,7.8,858,14,356.11,67.24,186.62,0.6,0.1,0.022,0.85,4.64,14.86,0.019,3.7,46.25,8.37,0.37,21,540,0.1,1.1363,0.0025,0.0127,0.0005,0.05,0.05,0.536,0.08,0.0005,0.1,0.0028,100.2,0.02,930,930,561,4.64,3.7,22.5,,0.4,17.98,2015-01-08,"2015","1","LZ-03"
17.9,8.33,5.07,845,18,358.98,66.91,28.53,0.59,0.1,0.022,0.67,3.05,15.56,0.019,2.9,49.17,8.37,0.37,23,580,0.1,1.5697,0.0025,0.0136,0.0005,0.05,0.05,0.757,0.096,0.0005,0.1,0.0025,99.9,0.02,15000,9300,603,3.05,2.1,21.6,,0.2,19.55,2015-01-08,"2015","1","LZ-04"
21.6,8.28,6.42,889,14,365.51,73.06,199.95,0.72,0.1,0.022,0.61,2.14,15.28,0.019,5.4,53.54,8.37,0.37,9,608,0.1,1.0439,0.0025,0.0131,0.0005,0.05,0.05,0.4,0.093,0.00051,0.1,0.0025,101.5,0.02,1500,150,617,2.14,1.8,22.3,,5.17,10.2,2015-02-12,"2015","2","LZ-01"
21.7,8.63,8.5,884,14,368.93,72.06,199.95,0.72,0.1,0.022,0.73,2.07,14.07,0.019,4.42,32.03,11.2,0.37,22,594,0.1,0.9009,0.0025,0.0128,0.0005,0.05,0.05,0.365,0.089,0.00065,0.1,0.0025,102.5,0.034,430,430,616,2.07,4.5,22.8,,7.75,4.93,2015-02-12,"2015","2","LZ-02"
21.4,8.61,7.46,898,13,366.49,72.73,207.88,0.62,0.1,0.022,0.85,1.89,14.23,0.019,3.35,41.11,8.37,0.37,7,594,0.1,0.9493,0.0025,0.0143,0.0005,0.05,0.05,0.385,0.095,0.00061,0.1,0.0028,103.9,0.021,430,430,594,1.89,3.7,21.8,,7.26,7.96,2015-02-12,"2015","2","LZ-03"
21.1,8.6,8.05,935,13,371.86,72.01,208.08,0.7,0.1,0.022,0.67,2.07,14.46,0.019,4.97,42.06,8.37,0.37,19,595,0.1,0.8228,0.0025,0.0119,0.0005,0.05,0.05,0.338,0.089,0.00068,0.1,0.0025,103.4,0.02,230,230,614,2.17,2.2,21.2,,7.35,5.98,2015-02-12,"2015","2","LZ-04"
20.6,8.5,6.39,906,16,382.17,77.33,198.03,0.77,0.1,0.022,0.5,3.66,14.99,0.019,4.04,40.77,48,0.37,18,623,0.1,1.1693,0.0025,0.0125,0.0005,0.05,0.05,0.505,0.094,0.00205,0.1,0.0025,103.9,0.085,11000,11000,641,3.66,1.8,21.9,,1,5.3,2015-03-10,"2015","3","LZ-01"
20.6,8.58,7.14,904,16,380.79,76.86,202.86,0.78,0.1,0.022,0.5,3.05,14.53,0.019,4.27,41.72,8.37,0.37,30,603,0.1,1.1759,0.0025,0.013,0.0005,0.05,0.05,0.483,0.088,0.0011,0.1,0.0025,103.5,0.122,430,430,633,3.05,4.6,21.8,,0.9,2.52,2015-03-10,"2015","3","LZ-02"
20.8,8.55,6.4,921,11,373.41,77.9,203.05,0.84,0.1,0.022,0.5,2.62,14.7,0.019,4.18,43.64,8.37,0.37,21,613,0.1,0.7942,0.0025,0.0127,0.0005,0.05,0.05,0.318,0.072,0.00117,0.1,0.0028,104.2,0.2,930,430,634,2.72,3.9,21.8,,1,2.62,2015-03-10,"2015","3","LZ-03"
22.5,8.32,5.72,913,10,377.1,76.57,200.08,0.71,0.1,0.022,0.5,6.59,14.41,0.019,3.79,39.33,8.37,0.37,15,634,0.1,0.6842,0.0025,0.0119,0.0005,0.05,0.05,0.275,0.069,0.00116,0.1,0.0025,103.7,0.269,930,150,649,6.59,2.1,20,,1.1,1.37,2015-03-10,"2015","3","LZ-04"
23.1,8.22,5.04,930,14,365.07,71.69,197.44,0.67,0.13,0.022,0.61,2.63,14.52,0.019,2.9,40.63,8.37,0.37,38,555,0.1,1.3453,0.0025,0.0172,0.0005,0.05,0.05,0.429,0.107,0.00057,0.1,0.0025,91.9,0.077,930,430,593,2.81,1.6,23.1,,1.3,,2015-04-20,"2015","4","LZ-01"
24.6,8.38,8.35,930,11,365.07,71.24,190.14,0.68,0.1,0.022,1.34,2.32,14.54,0.019,3.12,39.68,8.37,0.37,31,544,0.1,1.0945,0.0025,0.0135,0.0005,0.05,0.05,0.279,0.069,0.0005,0.1,0.0025,90.7,0.13,230,90,575,2.32,4.8,24.2,,1.5,,2015-04-20,"2015","4","LZ-02"
24.8,8.53,7.64,930,10,364.59,71.1,198.4,0.72,0.1,0.022,1.65,2.44,14.25,0.019,2.9,31.18,8.37,0.37,15,568,0.1,1.1968,0.0025,0.017,0.0005,0.05,0.05,0.256,0.065,0.0005,0.1,0.0025,91.8,0.114,1500,1500,583,2.44,4.2,22.6,,1.4,,2015-04-20,"2015","4","LZ-03"
24.6,8.2,5.53,939,11,364.12,72.46,201.47,0.75,0.1,0.022,0.73,2.5,14.16,0.019,2.99,42.99,8.37,0.37,25,562,0.1,1.2947,0.0025,0.0136,0.0005,0.05,0.05,0.354,0.077,0.0005,0.1,0.0025,91.7,0.03,2300,900,587,2.5,2.1,22.8,,1.6,,2015-04-20,"2015","4","LZ-04"
29.5,8.56,7.6,934,12,378.15,77.38,193.24,0.81,0.13,0.022,0.5,1.44,14.33,0.019,3.52,48.79,8.37,0.37,14,583,0.1,0.7832,0.0025,0.0181,0.0005,0.05,0.05,0.39,0.052,0.00056,0.1,0.0025,106.4,0.02,110,40,597,1.44,2,38.2,0.13,1,0.471,2015-05-26,"2015","5","LZ-01"
29.7,8.54,8.45,944,9,381.52,77.38,197.14,0.67,0.1,0.022,0.5,1.2,13.52,0.019,4.18,46.32,8.37,0.37,9,602,0.1,0.5225,0.0025,0.0172,0.0005,0.05,0.05,0.298,0.05,0.00072,0.1,0.0025,106.2,0.024,40,40,611,1.2,4,33.8,0.1,1.1,0.595,2015-05-26,"2015","5","LZ-02"
26.5,8.4,6.43,961,9.5,379.11,76.91,197.72,0.72,0.11,0.022,0.5,1.38,13.95,0.019,4.21,43.86,8.37,0.37,8,610,0.1,0.5775,0.0025,0.0179,0.0005,0.05,0.05,0.318,0.05,0.00058,0.1,0.0025,106.7,0.02,430,230,618,1.49,5,30.2,0.11,0.9,0.537,2015-05-26,"2015","5","LZ-03"
26.6,8.52,8,957,13,382,77.67,191.88,0.69,0.11,0.022,0.5,1.32,14.01,0.019,4.93,44.84,8.37,0.37,14,602,0.1,0.9317,0.0025,0.0188,0.0005,0.05,0.05,0.426,0.05,0.00063,0.1,0.0025,107.2,0.02,930,430,616,1.43,2.5,31.3,0.1,1.8,0.545,2015-05-26,"2015","5","LZ-04"
23.2,8.14,3.99,950,12,393.49,78.88,212.11,0.82,0.1,0.022,0.5,1.44,2.95,0.019,2.48,58.93,8.37,0.37,22,609,0.1,1.2711,0.0025,0.0134,0.0005,0.05,0.05,0.557,0.074,0.0005,0.1,0.0025,107.6,0.02,1500,750,631,1.44,1.6,23.9,0.3,1.2,24.93,2015-06-17,"2015","6","LZ-01"
24.1,8.45,6.42,947,9,391.56,77.61,204.27,0.78,0.1,0.022,0.5,1.44,2.95,0.019,3.44,63.88,8.37,0.37,13,602,0.1,1.045,0.0025,0.0152,0.0005,0.05,0.05,0.456,0.065,0.0005,0.1,0.0025,108.2,0.025,930,930,615,1.44,3.5,24.2,0.37,1.9,30.71,2015-06-17,"2015","6","LZ-02"
23.4,8.25,6.33,931,9,368.23,78.17,179.17,0.78,0.1,0.022,0.5,1.68,2.95,0.019,3.49,59.42,8.37,0.37,17,603,0.1,1.1847,0.0025,0.0158,0.0005,0.05,0.05,0.48,0.062,0.0005,0.1,0.0025,108.1,0.02,4600,4600,620,1.68,4,24.8,0.3,1.6,32.8,2015-06-17,"2015","6","LZ-03"
24.5,8.43,6.99,935,13,379.46,76.57,190.82,0.73,0.1,0.022,0.5,1.5,2.95,0.019,2.99,52.49,8.37,0.37,21,620,0.1,1.2925,0.0025,0.0135,0.00067,0.05,0.05,0.521,0.067,0.0005,0.1,0.0025,107.7,0.02,11000,11000,641,1.5,4.4,24.9,0.38,3.2,25.88,2015-06-17,"2015","6","LZ-04"
23.5,8.47,9.81,916,16,389.46,76.21,214.4,0.75,0.1,0.022,0.5,1.07,11.54,0.019,3.35,60.11,8.37,0.37,21,572,0.1,1.1418,0.0041,0.0163,0.0005,0.05,0.05,0.475,0.059,0.0005,0.1,0.0025,110.4,0.033,2400,930,593,1.07,1.6,23.8,0.3,2.42,28.25,2015-07-15,"2015","7","LZ-01"
23.5,8.33,8.86,935,9,386.02,75.74,226.2,0.64,0.1,0.022,0.5,0.65,12.93,0.019,3.85,53.65,8.37,0.37,20,575,0.1,1.1616,0.0025,0.016,0.0005,0.05,0.05,0.499,0.054,0.00071,0.1,0.0025,109.8,0.033,4600,930,595,0.65,3.5,23.6,0.37,1.22,28.44,2015-07-15,"2015","7","LZ-02"
23.4,8.45,9.75,931,9,388.48,76.53,215.8,0.67,0.1,0.022,0.5,0.59,13.16,0.019,4.3,57.13,8.37,0.37,25,577,0.1,1.2067,0.0025,0.0145,0.0005,0.05,0.05,0.489,0.056,0.00069,0.1,0.0025,106.8,0.225,15000,15000,602,0.59,4,24,0.3,1.3,43.85,2015-07-15,"2015","7","LZ-03"
23.6,8.45,8.92,922,13,394.85,76.72,217.4,0.69,0.1,0.022,0.5,0.83,12.81,0.019,4.15,52.66,8.37,0.37,18,578,0.1,0.9988,0.0025,0.0162,0.0005,0.05,0.05,0.415,0.05,0.00071,0.1,0.0025,109.7,0.048,430,230,596,0.83,4.4,23.7,0.38,1.34,27.45,2015-07-15,"2015","7","LZ-04"
25.3,8.33,6.13,924,9.1,74.51,388.45,213.67,0.5,0.1,0.022,0.5,1.19,2.95,0.019,2.7,28.53,8.37,0.37,18,598,0.1,0.7216,0.0025,0.0136,0.0005,0.05,0.05,0.296,0.05,0.0005,0.1,0.0025,108.1,0.031,430,230,616,1.19,1.8,25.9,0.19,1.36,13.94,2015-08-19,"2015","8","LZ-01"
26.2,8.51,7.75,938,6.1,74.19,394.79,215.06,0.66,0.1,0.022,0.5,1.66,11.03,0.019,3.44,25,8.37,0.37,8,605,0.1,0.3355,0.0025,0.0129,0.0005,0.05,0.05,0.162,0.05,0.00053,0.1,0.0025,104.8,0.044,2300,2300,613,1.66,4.2,27.3,0.22,1.34,12.95,2015-08-19,"2015","8","LZ-02"
26.4,8.39,6.9,917,9.4,74.06,393.33,214.27,0.6,0.1,0.022,0.5,1.42,12.57,0.019,2.81,32.11,8.37,0.37,12,588,0.1,0.7645,0.0025,0.0128,0.0005,0.05,0.05,0.3,0.05,0.00052,0.1,0.0025,106,0.039,750,430,600,1.42,3.7,26.2,0.21,1.08,17.22,2015-08-19,"2015","8","LZ-03"
26.5,9.94,8.77,937,7.4,73.43,386.01,209.33,0.62,0.1,0.022,0.5,0.95,10.86,0.019,3.71,41.5,8.37,0.37,8,595,0.1,0.5291,0.0025,0.0138,0.0005,0.05,0.05,0.211,0.05,0.0005,0.1,0.0025,106.3,0.05,2100,2100,603,0.95,2.1,27,0.2,1.32,14.61,2015-08-19,"2015","8","LZ-04"
25.1,8.23,5.96,954,12,387.5,78.62,226.4,0.53,0.13,0.022,0.5,1.59,13.47,0.019,2.72,32.23,8.37,0.37,18,578,0.1,0.7062,0.0025,0.0154,0.0005,0.05,0.05,0.337,0.05,0.0005,0.1,0.0025,103.3,0.033,4600,1500,596,1.72,1.5,26,0.44,4.86,33.4,2015-09-10,"2015","9","LZ-01"
25.1,8.3,7.17,959,11,389.47,77.87,225.6,0.47,0.11,0.022,0.5,1.83,12.02,0.019,3.22,44.82,8.37,0.37,25,600,0.1,0.5687,0.0025,0.0135,0.0005,0.05,0.05,0.278,0.05,0.0005,0.1,0.0025,104.2,0.02,2400,930,625,1.94,4.4,26.3,0.4,2.36,28.52,2015-09-10,"2015","9","LZ-02"
25.6,8.3,7.23,952,12,386.02,78.18,226.2,0.52,0.1,0.022,0.5,1.42,17.58,0.019,2.94,30.22,8.37,0.37,22,578,0.1,0.6413,0.0025,0.0147,0.0005,0.05,0.05,0.306,0.05,0.0005,0.1,0.0025,102.4,0.025,2400,930,600,1.52,2.1,26.2,0.44,2.44,29.15,2015-09-10,"2015","9","LZ-03"
24.3,8.1,5.91,946,17,382.07,78.4,233.4,0.49,0.1,0.022,0.5,1.71,12.26,0.019,2.59,28.2,8.37,0.37,18,591,0.1,0.9867,0.0025,0.0153,0.0005,0.05,0.05,0.396,0.05,0.0005,0.1,0.0025,104,0.02,9300,9300,609,1.81,3.8,26.1,0.61,2.2,31.31,2015-09-10,"2015","9","LZ-04"
24.9,7.22,5.55,915,11,407.73,70.56,219.66,0.66,0.1,0.022,0.5,4.67,9.92,0.019,2.17,30.74,8.37,0.37,17,592,0.1,0.6765,0.0025,0.0168,0.0005,0.05,0.05,0.408,0.05,0.0005,,0.0025,92.1,0.02,4300,4300,609,4.67,2.2,29.6,,1.04,13.64,2015-10-01,"2015","10","LZ-01"
25.6,8.13,5.71,892,8.9,389.66,73.01,221.26,0.74,0.1,0.022,0.5,1.71,9.87,0.019,1.86,26.71,8.37,0.37,11,636,0.1,0.5269,0.0025,0.0157,0.0005,0.05,0.05,0.321,0.05,0.0005,,0.0025,91.6,0.02,4600,1500,647,1.71,4.5,28.4,,1.38,8.49,2015-10-01,"2015","10","LZ-02"
26.5,8.13,5.7,894,8.5,385.76,71.52,220.86,0.77,0.1,0.022,0.5,1.65,10.81,0.019,1.87,30.24,8.37,0.37,16,605,0.1,0.5588,0.0025,0.0161,0.0005,0.05,0.05,0.339,0.05,0.0005,,0.0025,91.6,0.028,430,230,621,1.65,3.8,28.3,,1.04,9.87,2015-10-01,"2015","10","LZ-03"
27.9,8.19,5.76,894,8.7,385.27,71.74,229.08,0.69,0.1,0.022,0.89,1.59,10.43,0.019,2.37,28.22,8.37,0.37,18,579,0.1,0.5225,0.0025,0.0171,0.0005,0.05,0.05,0.326,0.05,0.0005,,0.0025,92.8,0.022,430,230,597,1.59,4.65,28.3,,0.94,17.92,2015-10-01,"2015","10","LZ-04"
19.5,7.76,3.91,934,9.1,371.13,72.38,199.92,0.65,0.1,0.022,0.5,1.02,9.99,0.19,1.65,70.5,8.37,0.37,7,563,0.1,0.8855,0.0025,0.0094,0.00051,0.05,0.05,0.378,0.05,0.0005,0.1,0.0025,99.5,0.026,150,150,563,1.02,5.65,25,0.81,1.82,16.58,2016-02-29,"2016","2","LZ-01"
20.5,7.82,4.19,931,5.3,368.76,73.19,200.87,0.5,0.32,0.022,0.5,1.68,10.05,0.19,3.36,39,8.37,0.37,7,570,0.1,0.3839,0.0025,0.0105,0.0005,0.05,0.05,0.171,0.05,0.0005,0.1,0.0025,100.4,0.02,90,3,570,2,2.59,25.1,0.64,1.46,11.37,2016-02-29,"2016","2","LZ-02"
22.4,7.93,5.83,909,5.5,370.34,72.67,200.49,0.54,0.1,0.022,0.5,0.6,10.25,0.19,2.73,32.5,8.37,0.37,7,552,0.1,0.4477,0.0025,0.0086,0.0005,0.05,0.05,0.206,0.05,0.0005,0.1,0.0025,98.4,0.02,90,40,552,0.6,1.63,25.3,0.6,1.36,5.78,2016-02-29,"2016","2","LZ-03"
23.2,8.04,6.06,907,7,367.38,72.19,202.01,0.68,0.1,0.022,0.5,0.96,9.92,0.19,3.93,0.25,8.37,0.37,7,551,0.1,0.6402,0.0025,0.0098,0.0005,0.05,0.05,0.3,0.052,0.0005,0.1,0.0025,99.5,0.02,230,90,551,0.96,4.31,25.5,1.16,1.46,9.35,2016-02-29,"2016","2","LZ-04"
22.2,7.95,5.26,1018,13,411.21,79.67,210.89,0.77,0.19,0.022,0.5,1.68,9.36,0.19,7.23,25,8.37,0.37,33,595,0.1,1.0428,0.0025,0.0084,0.0005,0.05,0.05,0.478,0.075,0.0005,0.1,0.0025,110.7,0.02,930,150,628,1.87,,22.2,0.51,1.2,930,2016-04-26,"2016","4","LZ-01"
21.9,7.99,4.99,1006,6.5,408.14,79.23,208.17,0.78,0.16,0.022,0.5,1.14,9.74,0.19,7.26,53.42,8.37,0.37,10,591,0.1,0.4631,0.0025,0.0099,0.0005,0.05,0.05,0.199,0.05,0.0005,0.1,0.0025,110.4,0.02,90,40,601,1.6,,22,0.71,4.27,9.72,2016-04-26,"2016","4","LZ-02"
22.7,8,5.08,1011,6,412.45,80.06,208.9,0.77,0.12,0.022,0.5,1.38,9.06,0.19,6.87,25,8.37,0.37,10,596,0.1,0.3025,0.0025,0.0082,0.0005,0.05,0.05,0.162,0.05,0.0005,0.1,0.0025,110.4,0.02,430,150,606,1.38,,22.3,0.72,3.15,8.5,2016-04-26,"2016","4","LZ-03"
21.3,8.03,5.14,1005,11,409.78,79.43,206.91,0.79,0.13,0.022,0.5,1.02,9.21,0.19,7.59,32.26,8.37,0.37,34,569,0.1,0.7084,0.0025,0.0097,0.0005,0.05,0.05,0.397,0.068,0.0005,0.1,0.0025,112,0.02,2400,930,603,1.15,,23.1,0.46,6.88,16.49,2016-04-26,"2016","4","LZ-04"
24.6,8.07,6.36,961,12.2,436.49,82.32,239.91,0.58,0.1,0.022,0.5,1.12,9.88,0.19,2.08,51.68,8.37,0.37,17,634,0.1,0.7128,0.0025,0.0151,0.0005,0.05,0.05,0.79,0.057,0.0005,0.1,0.0025,113.1,0.33,4600,2400,651,1.32,,24.3,,0.75,24.55,2016-06-21,"2016","6","LZ-01"
24,7.91,4.6,1005,7.4,431.65,83.26,243.49,0.8,0.1,0.022,0.5,2.16,9.06,0.19,2.06,46.24,8.37,0.37,10,613,0.1,0.3223,0.0025,0.0174,0.0005,0.05,0.05,0.211,0.051,0.0005,0.1,0.0025,115.2,0.02,430,90,623,2.16,,24.6,,0.33,22.72,2016-06-21,"2016","6","LZ-02"
23.4,7.91,4.1,998,8.9,435.89,83.36,240.11,0.81,0.1,0.022,0.5,1.86,10.2,0.19,1.88,31.01,8.37,0.37,13,647,0.1,0.2871,0.0025,0.0171,0.0005,0.05,0.05,0.223,0.057,0.0005,0.1,0.0025,117,0.02,930,430,660,1.86,,24.5,,0.88,30.45,2016-06-21,"2016","6","LZ-03"
24.1,8.13,6.41,1018,10.5,434.27,82.98,247.28,0.8,0.1,0.022,0.5,4.67,9.15,0.19,3.38,45.15,8.37,0.37,15,624,0.1,0.5775,0.0025,0.0166,0.0005,0.05,0.05,0.326,0.07,0.0005,0.1,0.0025,115.1,0.109,15000,4300,639,4.67,,24.3,,0.67,21.69,2016-06-21,"2016","6","LZ-04"
23.6,7.6,4.14,787,2.1,337.31,59.24,197.72,0.38,0.1,0.022,0.5,2.32,10,0.19,2.74,25,8.37,0.37,7,508,0.1,0.01,0.0025,0.022,0.0005,0.05,0.05,0.118,0.05,0.0005,0.1,0.0025,81.1,0.02,,,508,2.32,,25.8,,1.95,7.38,2016-10-17,"2016","10","LZ-02"
23.5,7.6,4.52,778,2.4,327.99,59.62,191.37,0.42,0.1,0.022,0.5,1.64,10,0.19,2.57,25,8.37,0.37,7,487,0.1,0.01,0.0025,0.018,0.0005,0.05,0.05,0.111,0.05,0.0005,0.1,0.0025,83.2,0.02,,,487,1.64,,26.3,,2.49,8.51,2016-10-17,"2016","10","LZ-03"
23.6,7.54,4.76,753,11,325.01,56.35,191.57,0.38,0.1,0.022,0.5,2.32,10,0.19,5.03,32.76,8.37,0.37,7,470,0.1,0.6776,0.0025,0.022,0.0005,0.05,0.05,0.517,0.122,0.0005,0.1,0.0025,78.8,0.02,,,470,2.32,,26.8,,2.51,18.76,2016-10-17,"2016","10","LZ-04"
21.3,7.84,,840,3.8,387.06,69.31,229.57,0.53,0.1,0.022,0.5,2.15,10,0.19,2.35,26.78,8.37,0.37,7,543,0.1,0.3429,0.0025,0.1882,0.0005,0.05,0.05,0.143,0.05,0.0005,0.1,0.0025,113.09,0.02,430,90,543,2.15,,24.9,,1.12,8.4,2017-03-15,"2017","3","LZ-02"
21.4,7.76,,830,3.8,388.88,68.07,232.51,0.51,0.1,0.022,0.5,0.79,0.79,0.19,5.65,0.1,8.37,0.37,7,565,0.1,0.1418,0.0025,0.1871,0.0005,0.05,0.05,0.081,0.05,0.0005,0.1,0.0025,113.28,0.02,230,40,565,0.79,,24.5,,1.24,8.77,2017-03-15,"2017","3","LZ-08"
22.1,7.73,,836,6.3,383.83,69.69,238.38,0.55,0.1,0.022,0.5,1.3,10,0.19,4.06,28.27,8.37,0.37,7,550,0.1,0.5161,0.0025,0.1915,0.0005,0.05,0.05,0.222,0.0055,0.0005,0.1,0.0025,133.11,0.02,930,210,550,1.3,,25,,1.36,22.89,2017-03-15,"2017","3","LZ-11"
25,8.06,,1007,11,412.88,74.65,240.32,0.49,0.1,0.022,0.5,3,10,0.19,2.88,54.24,8.37,0.37,9,596,0.1,1.2104,0.0025,0.2864,0.0005,0.05,0.05,0.441,0.05,0.0005,0.1,0.0025,114.4,0.02,4300,4300,596,1.94,,28,,2.32,25.02,2017-07-31,"2017","7","LZ-02"
25,7.93,,1004,16,420.03,73.48,239.32,0.52,0.1,0.022,0.5,1.94,10,0.19,1.79,99.84,8.37,0.37,12,584,0.1,1.7286,0.0025,0.2779,0.0005,0.05,0.05,0.634,0.05,0.0005,0.1,0.0025,111.9,0.02,110000,46000,596,1.94,,28,,2.07,19.93,2017-07-31,"2017","7","LZ-08"
25,8.03,,1009,9.1,417.44,74.89,243.5,0.48,0.1,0.022,0.5,9.41,10,0.19,2.98,51.84,8.37,0.37,13,583,0.1,0.9855,0.0025,0.296,0.00051,0.05,0.05,0.401,0.05,0.0005,0.1,0.0025,112.8,0.02,46000,46000,596,9.41,,28,,2.6,17.11,2017-07-31,"2017","7","LZ-11"
16,7.9,4.9,935.3,5.9,396.31,67.95,242.67,0.72,0.1,0.01,0.5,2.04,10,0.1,2.09,35.42,8.9,0.3,8,528,0.1,0.5731,0.0025,0.2527,0.0005,0.05,0.05,0.278,0.077,0.0005,0.1,0.0025,85.3,0.024,430,430,536,2.04,,15,,1.8,15.65,2018-01-30,"2018","1","LZ-02"
17,8.2,6.94,914.4,8.1,381.98,67,236.15,0.96,0.1,0.01,0.5,3.61,10,0.1,2.38,37.35,9.71,0.3,14,539,0.1,0.5438,0.0025,0.259,0.0005,0.05,0.05,0.259,0.068,0.00059,0.1,0.0025,84.4,0.023,1500,750,553,3.61,,15,,1.52,17.43,2018-01-30,"2018","1","LZ-08"
16,8.1,6.12,919,5.8,375.92,67.32,225.8,0.72,0.1,0.01,0.5,1.16,10,0.1,1.82,39.28,6.78,0.3,15,532,0.1,0.5999,0.0025,0.254,0.0005,0.05,0.05,0.373,0.062,0.0005,0.1,0.0025,84.1,0.02,930,430,547,1.16,,15,,2.06,23.33,2018-01-30,"2018","1","LZ-11"
24,8,4.43,1037,11,455.69,74.98,263.3,0.96,0.1,0.01,0.5,2.21,10,0.1,3.5,42.72,10.1,0.3,14,618,0.1,0.6125,0.0025,0.2507,0.00051,0.05,0.05,0.436,0.131,0.00074,0.1,0.0029,101.3,0.135,90,90,632,2.21,,24,,1.48,23.41,2018-04-24,"2018","4","LZ-01"
24,8,4.14,1025,9,449.92,75.21,259.18,0.49,0.1,0.01,0.5,2.45,10,0.1,2.53,37.92,5.14,0.3,7,584,0.1,0.4456,0.0025,0.2664,0.0005,0.05,0.05,0.328,0.11,0.00071,0.1,0.0025,97.9,0.078,930,430,591,2.45,,24,,1.23,16.38,2018-04-24,"2018","4","LZ-02"
24,8.3,5.05,1020,7.9,452.59,76.1,259.77,0.73,0.1,0.01,0.5,2.33,10,0.1,2.35,38.4,6.54,0.3,10,610,0.1,0.4102,0.0025,0.2524,0.0005,0.05,0.05,0.298,0.098,0.00071,0.1,0.0025,97.9,0.106,430,430,620,2.33,,24,,1.07,11.73,2018-04-24,"2018","4","LZ-08"
24,8.4,3.53,1023,9,449.09,75.17,262.71,0.67,0.1,0.01,0.5,2.74,10,0.1,2.27,37.92,5.14,0.3,11,604,0.1,0.5053,0.0025,0.2563,0.0005,0.05,0.05,0.352,0.121,0.00081,0.1,0.0025,97.5,0.058,2100,1500,615,2.74,,25,,1.15,16.01,2018-04-24,"2018","4","LZ-11"
23,8.3,6.26,970.9,8.7,414.29,72.5,240.77,0.74,0.1,0.01,0.5,7.6,10,0.1,4.45,38.62,8.1,0.3,18,546,0.1,0.2777,0.0025,0.1265,0.0005,0.05,0.05,0.206,0.07,0.0005,0.1,0.0025,101.1,0.02,4600,4600,564,7.6,,26,,2.94,33.63,2018-09-11,"2018","9","LZ-02"
24,8.2,6.53,962.9,7.7,421.78,70.4,245.52,0.48,0.1,0.01,0.5,3.06,10,0.1,5.95,43.52,6.2,0.3,15,509,0.1,0.3868,0.0025,0.1427,0.0005,0.05,0.05,0.274,0.073,0.0005,0.1,0.0025,100.4,0.025,11000,4600,524,3.03,,26,,2.74,67.23,2018-09-11,"2018","9","LZ-03"
24,8.4,8.24,955.4,13,405.62,70.26,243.74,0.77,0.1,0.01,0.5,1.6,10,0.1,5.09,45.7,7.3,0.3,25,551,0.1,0.5723,0.0025,0.1308,0.0005,0.05,0.05,0.431,0.072,0.0005,0.1,0.0025,95,0.025,24000,9300,576,1.6,,28,,2.82,42.84,2018-09-11,"2018","9","LZ-04"
23,8.4,7.37,902.1,6.1,383.54,65.93,240.6,0.45,0.1,0.01,0.5,6,10,0.1,5.64,34.5,5.14,0.3,10,491,0.1,0.4217,0.0025,0.2493,0.0005,0.05,0.05,0.128,0.05,0.0005,0.1,0.0046,65.7,0.024,46000,24000,501,6,,24,,0.77,24.89,2018-10-30,"2018","10","LZ-01"
